Protein,mf-go
Q8IVF7,GO:0031267
Q8IVF7,GO:0003674
Q8IVF7,GO:0051015
Q8IVF7,GO:0005515
Q8IVF7,GO:0003779
Q8IVF7,GO:0019899
Q8IVG5,GO:0005488
Q8IVG5,GO:0003674
Q8IVG5,GO:0005515
Q8IVH2,GO:0000977
Q8IVH2,GO:0005488
Q8IVH2,GO:0000976
Q8IVH2,GO:0003690
Q8IVH2,GO:0043565
Q8IVH2,GO:1990837
Q8IVH2,GO:0000981
Q8IVH2,GO:0001067
Q8IVH2,GO:0003700
Q8IVH2,GO:0000987
Q8IVH2,GO:0003674
Q8IVH2,GO:0140110
Q8IVH2,GO:0003676
Q8IVH2,GO:0001227
Q8IVH2,GO:0005515
Q8IVH2,GO:0000978
Q8IVH2,GO:0001217
Q8IVH2,GO:0003677
Q8IVH4,GO:0005525
Q8IVH4,GO:0005488
Q8IVH4,GO:0016818
Q8IVH4,GO:0043167
Q8IVH4,GO:0043168
Q8IVH4,GO:0016462
Q8IVH4,GO:1901265
Q8IVH4,GO:0016817
Q8IVH4,GO:0003824
Q8IVH4,GO:1901363
Q8IVH4,GO:0003924
Q8IVH4,GO:0003674
Q8IVH4,GO:0017076
Q8IVH4,GO:0035639
Q8IVH4,GO:0016787
Q8IVH4,GO:0017111
Q8IVH4,GO:0036094
Q8IVH4,GO:0032555
Q8IVH4,GO:0032553
Q8IVH4,GO:0140104
Q8IVH4,GO:0005515
Q8IVH4,GO:0097367
Q8IVH4,GO:0046983
Q8IVH4,GO:0000166
Q8IVH4,GO:0032561
Q8IVH4,GO:0042803
Q8IVH4,GO:0042802
Q8IVH4,GO:0019001
Q8IVH8,GO:0005488
Q8IVH8,GO:0016740
Q8IVH8,GO:0043167
Q8IVH8,GO:0043168
Q8IVH8,GO:0004674
Q8IVH8,GO:0016301
Q8IVH8,GO:1901265
Q8IVH8,GO:0016772
Q8IVH8,GO:0032559
Q8IVH8,GO:0003824
Q8IVH8,GO:1901363
Q8IVH8,GO:0003674
Q8IVH8,GO:0017076
Q8IVH8,GO:0035639
Q8IVH8,GO:0005524
Q8IVH8,GO:0036094
Q8IVH8,GO:0032555
Q8IVH8,GO:0032553
Q8IVH8,GO:0005515
Q8IVH8,GO:0097367
Q8IVH8,GO:0000166
Q8IVH8,GO:0030554
Q8IVH8,GO:0004672
Q8IVH8,GO:0140096
Q8IVH8,GO:0106310
Q8IVH8,GO:0016773
Q8IVI9,GO:0005488
Q8IVI9,GO:0030674
Q8IVI9,GO:0003674
Q8IVI9,GO:0003676
Q8IVI9,GO:0005515
Q8IVI9,GO:0060090
Q8IVI9,GO:0003677
Q8IVJ1,GO:0005488
Q8IVJ1,GO:0015075
Q8IVJ1,GO:0015291
Q8IVJ1,GO:0005215
Q8IVJ1,GO:0008324
Q8IVJ1,GO:0022804
Q8IVJ1,GO:0015297
Q8IVJ1,GO:0015081
Q8IVJ1,GO:0003674
Q8IVJ1,GO:0022857
Q8IVJ1,GO:0005515
Q8IVJ1,GO:0046873
Q8IVL0,GO:0043168
Q8IVL0,GO:0016817
Q8IVL0,GO:0032559
Q8IVL0,GO:0017076
Q8IVL0,GO:0017111
Q8IVL0,GO:0032555
Q8IVL0,GO:0015631
Q8IVL0,GO:0043167
Q8IVL0,GO:0140657
Q8IVL0,GO:0032553
Q8IVL0,GO:0005515
Q8IVL0,GO:0097367
Q8IVL0,GO:0008017
Q8IVL0,GO:0000166
Q8IVL0,GO:0016818
Q8IVL0,GO:0005488
Q8IVL0,GO:0008092
Q8IVL0,GO:1901265
Q8IVL0,GO:1901363
Q8IVL0,GO:0035639
Q8IVL0,GO:0005524
Q8IVL0,GO:0030554
Q8IVL0,GO:0016887
Q8IVL0,GO:0016462
Q8IVL0,GO:0003824
Q8IVL0,GO:0003674
Q8IVL0,GO:0036094
Q8IVL0,GO:0016787
Q8IVL1,GO:0005488
Q8IVL1,GO:0120545
Q8IVL1,GO:0016887
Q8IVL1,GO:0004386
Q8IVL1,GO:0016462
Q8IVL1,GO:0140657
Q8IVL1,GO:0016817
Q8IVL1,GO:0140097
Q8IVL1,GO:0003824
Q8IVL1,GO:0140640
Q8IVL1,GO:0003674
Q8IVL1,GO:0017111
Q8IVL1,GO:0016787
Q8IVL1,GO:0005515
Q8IVL1,GO:0016853
Q8IVL1,GO:0008094
Q8IVL1,GO:0120543
Q8IVL1,GO:0016818
Q8IVL5,GO:0005488
Q8IVL5,GO:0016705
Q8IVL5,GO:0043167
Q8IVL5,GO:0016491
Q8IVL5,GO:0043168
Q8IVL5,GO:0030246
Q8IVL5,GO:0031406
Q8IVL5,GO:0003824
Q8IVL5,GO:1901363
Q8IVL5,GO:0043177
Q8IVL5,GO:0003674
Q8IVL5,GO:0046914
Q8IVL5,GO:0043169
Q8IVL5,GO:0036094
Q8IVL5,GO:0005506
Q8IVL5,GO:0019842
Q8IVL5,GO:0046872
Q8IVL5,GO:0140096
Q8IVL6,GO:0005488
Q8IVL6,GO:0016705
Q8IVL6,GO:0043167
Q8IVL6,GO:0016491
Q8IVL6,GO:0043168
Q8IVL6,GO:0031406
Q8IVL6,GO:0030246
Q8IVL6,GO:0003824
Q8IVL6,GO:1901363
Q8IVL6,GO:0043177
Q8IVL6,GO:0003674
Q8IVL6,GO:0046914
Q8IVL6,GO:0043169
Q8IVL6,GO:0036094
Q8IVL6,GO:0005506
Q8IVL6,GO:0019842
Q8IVL6,GO:0046872
Q8IVL6,GO:0140096
Q8IVL8,GO:0005488
Q8IVL8,GO:0043167
Q8IVL8,GO:0140096
Q8IVL8,GO:0003824
Q8IVL8,GO:0003674
Q8IVL8,GO:0008238
Q8IVL8,GO:0046914
Q8IVL8,GO:0043169
Q8IVL8,GO:0016787
Q8IVL8,GO:0036094
Q8IVL8,GO:0008270
Q8IVL8,GO:0008233
Q8IVL8,GO:0046872
Q8IVL8,GO:0008237
Q8IVM0,GO:0044389
Q8IVM0,GO:0005488
Q8IVM0,GO:0003674
Q8IVM0,GO:0031625
Q8IVM0,GO:0019899
Q8IVM0,GO:0005515
Q8IVM8,GO:0005488
Q8IVM8,GO:0015291
Q8IVM8,GO:0005215
Q8IVM8,GO:0022804
Q8IVM8,GO:0003674
Q8IVM8,GO:0022857
Q8IVM8,GO:0005515
Q8IVM8,GO:0046943
Q8IVN8,GO:0003674
Q8IVN8,GO:0005198
Q8IVN8,GO:0005201
Q8IVP5,GO:0019787
Q8IVP5,GO:0016740
Q8IVP5,GO:0016817
Q8IVP5,GO:0017111
Q8IVP5,GO:0061660
Q8IVP5,GO:0008641
Q8IVP5,GO:0016874
Q8IVP5,GO:0140657
Q8IVP5,GO:0019778
Q8IVP5,GO:0005515
Q8IVP5,GO:0016877
Q8IVP5,GO:0016818
Q8IVP5,GO:0005488
Q8IVP5,GO:0061650
Q8IVP5,GO:0016746
Q8IVP5,GO:0061659
Q8IVP5,GO:0019786
Q8IVP5,GO:0016887
Q8IVP5,GO:0016462
Q8IVP5,GO:0016755
Q8IVP5,GO:0003824
Q8IVP5,GO:0003674
Q8IVP5,GO:0016787
Q8IVP5,GO:0019777
Q8IVP5,GO:0061651
Q8IVP5,GO:0140096
Q8IVP9,GO:0005488
Q8IVP9,GO:0000977
Q8IVP9,GO:0000976
Q8IVP9,GO:0003690
Q8IVP9,GO:0043565
Q8IVP9,GO:1990837
Q8IVP9,GO:0000981
Q8IVP9,GO:0001067
Q8IVP9,GO:0003700
Q8IVP9,GO:0000987
Q8IVP9,GO:0003674
Q8IVP9,GO:0140110
Q8IVP9,GO:0003676
Q8IVP9,GO:0005515
Q8IVP9,GO:0000978
Q8IVP9,GO:0003677
Q8IVQ6,GO:0060089
Q8IVQ6,GO:0016740
Q8IVQ6,GO:0038023
Q8IVQ6,GO:0004888
Q8IVQ6,GO:0005515
Q8IVQ6,GO:0005488
Q8IVQ6,GO:0016746
Q8IVQ6,GO:0016747
Q8IVQ6,GO:0004930
Q8IVQ6,GO:0003824
Q8IVQ6,GO:0003674
Q8IVQ6,GO:0140096
Q8IVS2,GO:0016740
Q8IVS2,GO:0016817
Q8IVS2,GO:0003723
Q8IVS2,GO:0017111
Q8IVS2,GO:0016874
Q8IVS2,GO:0140657
Q8IVS2,GO:0016877
Q8IVS2,GO:0016818
Q8IVS2,GO:0005488
Q8IVS2,GO:0016746
Q8IVS2,GO:0016747
Q8IVS2,GO:0016887
Q8IVS2,GO:0016462
Q8IVS2,GO:0003824
Q8IVS2,GO:0003674
Q8IVS2,GO:0016787
Q8IVS2,GO:0003676
Q8IVS8,GO:0005488
Q8IVS8,GO:0016740
Q8IVS8,GO:0016829
Q8IVS8,GO:0016301
Q8IVS8,GO:0016772
Q8IVS8,GO:0003824
Q8IVS8,GO:0003674
Q8IVS8,GO:0005515
Q8IVS8,GO:0016773
Q8IVT2,GO:0044877
Q8IVT2,GO:0005515
Q8IVT2,GO:0003779
Q8IVT2,GO:0005488
Q8IVT2,GO:0008092
Q8IVT2,GO:0003674
Q8IVT2,GO:0051015
Q8IVT5,GO:0016740
Q8IVT5,GO:0043168
Q8IVT5,GO:0030674
Q8IVT5,GO:0032559
Q8IVT5,GO:0017076
Q8IVT5,GO:0032555
Q8IVT5,GO:0060090
Q8IVT5,GO:0035591
Q8IVT5,GO:0043167
Q8IVT5,GO:0004674
Q8IVT5,GO:0016301
Q8IVT5,GO:0019900
Q8IVT5,GO:0032553
Q8IVT5,GO:0005515
Q8IVT5,GO:0097367
Q8IVT5,GO:0000166
Q8IVT5,GO:0004672
Q8IVT5,GO:0019899
Q8IVT5,GO:0005488
Q8IVT5,GO:1901265
Q8IVT5,GO:0016772
Q8IVT5,GO:1901363
Q8IVT5,GO:0035639
Q8IVT5,GO:0005524
Q8IVT5,GO:0030554
Q8IVT5,GO:0106310
Q8IVT5,GO:0016773
Q8IVT5,GO:0019901
Q8IVT5,GO:0005198
Q8IVT5,GO:0003824
Q8IVT5,GO:0003674
Q8IVT5,GO:0036094
Q8IVT5,GO:0140096
Q8IVU1,GO:0005488
Q8IVU1,GO:0003674
Q8IVU1,GO:0005515
Q8IVU3,GO:0019787
Q8IVU3,GO:0016740
Q8IVU3,GO:0004842
Q8IVU3,GO:0016746
Q8IVU3,GO:0061659
Q8IVU3,GO:0061630
Q8IVU3,GO:0016755
Q8IVU3,GO:0003824
Q8IVU3,GO:0003674
Q8IVU3,GO:0140096
Q8IVU9,GO:0005488
Q8IVU9,GO:0043167
Q8IVU9,GO:0003674
Q8IVU9,GO:0043169
Q8IVU9,GO:0036094
Q8IVU9,GO:0005515
Q8IVU9,GO:0005509
Q8IVU9,GO:0046872
Q8IVV8,GO:0005488
Q8IVV8,GO:0003674
Q8IVV8,GO:0005515
Q8IVW1,GO:0005525
Q8IVW1,GO:0005488
Q8IVW1,GO:0016818
Q8IVW1,GO:0043167
Q8IVW1,GO:0043168
Q8IVW1,GO:0016462
Q8IVW1,GO:1901265
Q8IVW1,GO:0016817
Q8IVW1,GO:0003824
Q8IVW1,GO:1901363
Q8IVW1,GO:0017076
Q8IVW1,GO:0003674
Q8IVW1,GO:0035639
Q8IVW1,GO:0016787
Q8IVW1,GO:0017111
Q8IVW1,GO:0036094
Q8IVW1,GO:0032555
Q8IVW1,GO:0032553
Q8IVW1,GO:0097367
Q8IVW1,GO:0000166
Q8IVW1,GO:0032561
Q8IVW1,GO:0003924
Q8IVW1,GO:0019001
Q8IVW4,GO:0016740
Q8IVW4,GO:0043168
Q8IVW4,GO:0032559
Q8IVW4,GO:0017076
Q8IVW4,GO:0032555
Q8IVW4,GO:0043167
Q8IVW4,GO:0004674
Q8IVW4,GO:0016301
Q8IVW4,GO:0032553
Q8IVW4,GO:0005515
Q8IVW4,GO:0097367
Q8IVW4,GO:0000166
Q8IVW4,GO:0004672
Q8IVW4,GO:0005488
Q8IVW4,GO:1901265
Q8IVW4,GO:0016772
Q8IVW4,GO:1901363
Q8IVW4,GO:0035639
Q8IVW4,GO:0005524
Q8IVW4,GO:0030554
Q8IVW4,GO:0106310
Q8IVW4,GO:0016773
Q8IVW4,GO:0003824
Q8IVW4,GO:0003674
Q8IVW4,GO:0036094
Q8IVW4,GO:0140096
Q8IVW6,GO:0005488
Q8IVW6,GO:0003674
Q8IVW6,GO:0003676
Q8IVW6,GO:0005515
Q8IVW6,GO:0003677
Q8IVW8,GO:0060089
Q8IVW8,GO:0038023
Q8IVW8,GO:0004888
Q8IVW8,GO:0022857
Q8IVW8,GO:0140104
Q8IVW8,GO:0005488
Q8IVW8,GO:0004930
Q8IVW8,GO:0005215
Q8IVW8,GO:0005319
Q8IVW8,GO:0003674
Q8IW00,GO:0005488
Q8IW00,GO:0003674
Q8IW00,GO:0005515
Q8IW03,GO:0005488
Q8IW03,GO:0019787
Q8IW03,GO:0016740
Q8IW03,GO:0016755
Q8IW03,GO:0003824
Q8IW03,GO:0004842
Q8IW03,GO:0003674
Q8IW03,GO:0016746
Q8IW03,GO:0061659
Q8IW03,GO:0005515
Q8IW03,GO:0061630
Q8IW03,GO:0140096
Q8IW03,GO:0019899
Q8IW19,GO:0004519
Q8IW19,GO:0004527
Q8IW19,GO:0140097
Q8IW19,GO:0140640
Q8IW19,GO:0016788
Q8IW19,GO:0042393
Q8IW19,GO:0140104
Q8IW19,GO:0005515
Q8IW19,GO:0097367
Q8IW19,GO:0000166
Q8IW19,GO:0005488
Q8IW19,GO:1901265
Q8IW19,GO:1901363
Q8IW19,GO:0004536
Q8IW19,GO:0004518
Q8IW19,GO:0003824
Q8IW19,GO:0003674
Q8IW19,GO:0036094
Q8IW19,GO:0016787
Q8IW35,GO:0005488
Q8IW35,GO:0030674
Q8IW35,GO:0003674
Q8IW35,GO:0005515
Q8IW35,GO:0060090
Q8IW36,GO:0005488
Q8IW36,GO:0000977
Q8IW36,GO:0000976
Q8IW36,GO:0003690
Q8IW36,GO:0043565
Q8IW36,GO:1990837
Q8IW36,GO:0000981
Q8IW36,GO:0001067
Q8IW36,GO:0003700
Q8IW36,GO:0000987
Q8IW36,GO:0003674
Q8IW36,GO:0140110
Q8IW36,GO:0003676
Q8IW36,GO:0005515
Q8IW36,GO:0000978
Q8IW36,GO:0003677
Q8IW40,GO:0042803
Q8IW40,GO:0042802
Q8IW40,GO:0005515
Q8IW40,GO:0005488
Q8IW40,GO:0003674
Q8IW40,GO:0046983
Q8IW41,GO:0016740
Q8IW41,GO:0043168
Q8IW41,GO:0032559
Q8IW41,GO:0017076
Q8IW41,GO:0032555
Q8IW41,GO:0043167
Q8IW41,GO:0004674
Q8IW41,GO:0016301
Q8IW41,GO:0019900
Q8IW41,GO:0032553
Q8IW41,GO:0005515
Q8IW41,GO:0097367
Q8IW41,GO:0000166
Q8IW41,GO:0004672
Q8IW41,GO:0019899
Q8IW41,GO:0005488
Q8IW41,GO:1901265
Q8IW41,GO:0016772
Q8IW41,GO:1901363
Q8IW41,GO:0035639
Q8IW41,GO:0005524
Q8IW41,GO:0030554
Q8IW41,GO:0106310
Q8IW41,GO:0016773
Q8IW41,GO:0019901
Q8IW41,GO:0003824
Q8IW41,GO:0003674
Q8IW41,GO:0036094
Q8IW41,GO:0140096
Q8IW45,GO:0005488
Q8IW45,GO:0016829
Q8IW45,GO:0003824
Q8IW45,GO:0016835
Q8IW45,GO:0003674
Q8IW45,GO:0005515
Q8IW52,GO:0005488
Q8IW52,GO:0003674
Q8IW52,GO:0005515
Q8IW70,GO:0005488
Q8IW70,GO:0003674
Q8IW70,GO:0005515
Q8IW75,GO:0005488
Q8IW75,GO:0004857
Q8IW75,GO:0030414
Q8IW75,GO:0061135
Q8IW75,GO:0061134
Q8IW75,GO:0140678
Q8IW75,GO:0003674
Q8IW75,GO:0098772
Q8IW75,GO:0005515
Q8IW75,GO:0004866
Q8IW75,GO:0030234
Q8IW75,GO:0019899
Q8IW75,GO:0002020
Q8IW92,GO:0005488
Q8IW92,GO:0003824
Q8IW92,GO:0003674
Q8IW92,GO:0016798
Q8IW92,GO:0016787
Q8IW92,GO:0005515
Q8IW92,GO:0004553
Q8IW93,GO:0005488
Q8IW93,GO:0005085
Q8IW93,GO:0030695
Q8IW93,GO:0060589
Q8IW93,GO:0003674
Q8IW93,GO:0098772
Q8IW93,GO:0005515
Q8IW93,GO:0030234
Q8IWA0,GO:0003723
Q8IWA0,GO:0005515
Q8IWA0,GO:0005488
Q8IWA0,GO:0003674
Q8IWA0,GO:0003676
Q8IWA4,GO:0005525
Q8IWA4,GO:0043168
Q8IWA4,GO:0016817
Q8IWA4,GO:0017076
Q8IWA4,GO:0017111
Q8IWA4,GO:0032555
Q8IWA4,GO:0042802
Q8IWA4,GO:0043167
Q8IWA4,GO:0032553
Q8IWA4,GO:0005515
Q8IWA4,GO:0097367
Q8IWA4,GO:0000166
Q8IWA4,GO:0016818
Q8IWA4,GO:0005488
Q8IWA4,GO:1901265
Q8IWA4,GO:1901363
Q8IWA4,GO:0035639
Q8IWA4,GO:0019001
Q8IWA4,GO:0016462
Q8IWA4,GO:0003824
Q8IWA4,GO:0003674
Q8IWA4,GO:0016787
Q8IWA4,GO:0036094
Q8IWA4,GO:0032561
Q8IWA4,GO:0003924
Q8IWA5,GO:0022857
Q8IWA5,GO:0005215
Q8IWA5,GO:0003674
Q8IWA6,GO:0003674
Q8IWA6,GO:0005488
Q8IWA6,GO:0005515
Q8IWB1,GO:0019901
Q8IWB1,GO:0005488
Q8IWB1,GO:0004857
Q8IWB1,GO:0019900
Q8IWB1,GO:0140678
Q8IWB1,GO:0003674
Q8IWB1,GO:0098772
Q8IWB1,GO:0005515
Q8IWB1,GO:0030234
Q8IWB1,GO:0019887
Q8IWB1,GO:0019207
Q8IWB1,GO:0019899
Q8IWB4,GO:0005488
Q8IWB4,GO:0003674
Q8IWB4,GO:0005515
Q8IWB6,GO:0016740
Q8IWB6,GO:0043168
Q8IWB6,GO:0032559
Q8IWB6,GO:0017076
Q8IWB6,GO:0032555
Q8IWB6,GO:0015631
Q8IWB6,GO:0043167
Q8IWB6,GO:0016301
Q8IWB6,GO:0019900
Q8IWB6,GO:0032553
Q8IWB6,GO:0005515
Q8IWB6,GO:0097367
Q8IWB6,GO:0008017
Q8IWB6,GO:0000166
Q8IWB6,GO:0004672
Q8IWB6,GO:0019899
Q8IWB6,GO:0005488
Q8IWB6,GO:1901265
Q8IWB6,GO:0008092
Q8IWB6,GO:0016772
Q8IWB6,GO:1901363
Q8IWB6,GO:0035639
Q8IWB6,GO:0005524
Q8IWB6,GO:0030554
Q8IWB6,GO:0016773
Q8IWB6,GO:0019901
Q8IWB6,GO:0003824
Q8IWB6,GO:0003674
Q8IWB6,GO:0036094
Q8IWB6,GO:0140096
Q8IWB7,GO:0005488
Q8IWB7,GO:0043167
Q8IWB7,GO:0005543
Q8IWB7,GO:0003674
Q8IWB7,GO:0008289
Q8IWB7,GO:0046914
Q8IWB7,GO:0043169
Q8IWB7,GO:0036094
Q8IWB7,GO:0005515
Q8IWB7,GO:0008270
Q8IWB7,GO:0046872
Q8IWB9,GO:0005488
Q8IWB9,GO:0008289
Q8IWB9,GO:0003674
Q8IWC1,GO:0005488
Q8IWC1,GO:0008092
Q8IWC1,GO:0003674
Q8IWC1,GO:0005515
Q8IWC1,GO:0008017
Q8IWC1,GO:0015631
Q8IWD4,GO:0005488
Q8IWD4,GO:0003674
Q8IWD4,GO:0005515
Q8IWE2,GO:0005488
Q8IWE2,GO:0003674
Q8IWE2,GO:0005515
Q8IWE4,GO:0032182
Q8IWE4,GO:0005515
Q8IWE4,GO:0019899
Q8IWE4,GO:0005488
Q8IWE4,GO:0003674
Q8IWE5,GO:0005488
Q8IWE5,GO:0008092
Q8IWE5,GO:0003674
Q8IWE5,GO:0005515
Q8IWF2,GO:0005488
Q8IWF2,GO:0043167
Q8IWF2,GO:0043168
Q8IWF2,GO:1901265
Q8IWF2,GO:1901363
Q8IWF2,GO:0003674
Q8IWF2,GO:0036094
Q8IWF2,GO:0005515
Q8IWF2,GO:0000166
Q8IWF6,GO:0005488
Q8IWF6,GO:0005085
Q8IWF6,GO:0030695
Q8IWF6,GO:0060589
Q8IWF6,GO:0003674
Q8IWF6,GO:0098772
Q8IWF6,GO:0005515
Q8IWF6,GO:0030234
Q8IWF9,GO:0003674
Q8IWF9,GO:0005488
Q8IWF9,GO:0005515
Q8IWG1,GO:0044877
Q8IWG1,GO:0005515
Q8IWG1,GO:0005488
Q8IWG1,GO:0003674
Q8IWJ2,GO:0051020
Q8IWJ2,GO:0042802
Q8IWJ2,GO:0005515
Q8IWJ2,GO:0019899
Q8IWJ2,GO:0005488
Q8IWJ2,GO:0031267
Q8IWJ2,GO:0003674
Q8IWK6,GO:0004930
Q8IWK6,GO:0060089
Q8IWK6,GO:0005488
Q8IWK6,GO:0038023
Q8IWK6,GO:0003674
Q8IWK6,GO:0005515
Q8IWK6,GO:0004888
Q8IWL1,GO:0005488
Q8IWL1,GO:0003674
Q8IWL1,GO:0005515
Q8IWL2,GO:0005488
Q8IWL2,GO:0005319
Q8IWL2,GO:0003674
Q8IWL2,GO:0005515
Q8IWL2,GO:0140104
Q8IWL3,GO:0005488
Q8IWL3,GO:0140677
Q8IWL3,GO:0051087
Q8IWL3,GO:0003674
Q8IWL3,GO:0098772
Q8IWL3,GO:0005515
Q8IWL3,GO:0042802
Q8IWL8,GO:0005488
Q8IWL8,GO:0003674
Q8IWL8,GO:0005515
Q8IWP9,GO:0003674
Q8IWP9,GO:0005488
Q8IWP9,GO:0005515
Q8IWQ3,GO:0016740
Q8IWQ3,GO:0043168
Q8IWQ3,GO:0032559
Q8IWQ3,GO:0017076
Q8IWQ3,GO:0043169
Q8IWQ3,GO:0032555
Q8IWQ3,GO:0030234
Q8IWQ3,GO:0043167
Q8IWQ3,GO:0004674
Q8IWQ3,GO:0016301
Q8IWQ3,GO:0032553
Q8IWQ3,GO:0005515
Q8IWQ3,GO:0097367
Q8IWQ3,GO:0000166
Q8IWQ3,GO:0004672
Q8IWQ3,GO:0046872
Q8IWQ3,GO:0019899
Q8IWQ3,GO:0005488
Q8IWQ3,GO:0008092
Q8IWQ3,GO:1901265
Q8IWQ3,GO:0060589
Q8IWQ3,GO:0016772
Q8IWQ3,GO:1901363
Q8IWQ3,GO:0035639
Q8IWQ3,GO:0005524
Q8IWQ3,GO:0030554
Q8IWQ3,GO:0106310
Q8IWQ3,GO:0016773
Q8IWQ3,GO:0000287
Q8IWQ3,GO:0003824
Q8IWQ3,GO:0003674
Q8IWQ3,GO:0098772
Q8IWQ3,GO:0036094
Q8IWQ3,GO:0140096
Q8IWR0,GO:0005488
Q8IWR0,GO:0043167
Q8IWR0,GO:0003723
Q8IWR0,GO:0003674
Q8IWR0,GO:0043169
Q8IWR0,GO:0036094
Q8IWR0,GO:0003676
Q8IWR0,GO:0046872
Q8IWR1,GO:0019787
Q8IWR1,GO:0016740
Q8IWR1,GO:0004842
Q8IWR1,GO:0046914
Q8IWR1,GO:0043169
Q8IWR1,GO:0008270
Q8IWR1,GO:0043167
Q8IWR1,GO:0005515
Q8IWR1,GO:0046872
Q8IWR1,GO:0005488
Q8IWR1,GO:0016746
Q8IWR1,GO:0061659
Q8IWR1,GO:0061630
Q8IWR1,GO:0016755
Q8IWR1,GO:0003824
Q8IWR1,GO:0003674
Q8IWR1,GO:0036094
Q8IWR1,GO:0140096
Q8IWS0,GO:0005488
Q8IWS0,GO:0042393
Q8IWS0,GO:0008092
Q8IWS0,GO:0044877
Q8IWS0,GO:0003723
Q8IWS0,GO:0003674
Q8IWS0,GO:0003676
Q8IWS0,GO:0005515
Q8IWS0,GO:0042826
Q8IWS0,GO:0015631
Q8IWS0,GO:0043021
Q8IWS0,GO:0019899
Q8IWT0,GO:0016740
Q8IWT0,GO:0140640
Q8IWT0,GO:0140098
Q8IWT0,GO:0016874
Q8IWT0,GO:0016779
Q8IWT0,GO:0005515
Q8IWT0,GO:0005488
Q8IWT0,GO:0016772
Q8IWT0,GO:0003824
Q8IWT0,GO:0003674
Q8IWT1,GO:0016247
Q8IWT1,GO:0099106
Q8IWT1,GO:0005216
Q8IWT1,GO:0141108
Q8IWT1,GO:0044325
Q8IWT1,GO:0015267
Q8IWT1,GO:0015081
Q8IWT1,GO:0022857
Q8IWT1,GO:0005515
Q8IWT1,GO:0046873
Q8IWT1,GO:0005488
Q8IWT1,GO:0022803
Q8IWT1,GO:0015075
Q8IWT1,GO:0005261
Q8IWT1,GO:0005215
Q8IWT1,GO:0008324
Q8IWT1,GO:0003674
Q8IWT1,GO:0098772
Q8IWT3,GO:0005488
Q8IWT3,GO:0019787
Q8IWT3,GO:0016740
Q8IWT3,GO:0043167
Q8IWT3,GO:0044389
Q8IWT3,GO:0016755
Q8IWT3,GO:0005198
Q8IWT3,GO:0003824
Q8IWT3,GO:0004842
Q8IWT3,GO:0003674
Q8IWT3,GO:0046914
Q8IWT3,GO:0043169
Q8IWT3,GO:0036094
Q8IWT3,GO:0016746
Q8IWT3,GO:0061659
Q8IWT3,GO:0005515
Q8IWT3,GO:0061630
Q8IWT3,GO:0008270
Q8IWT3,GO:0031625
Q8IWT3,GO:0046872
Q8IWT3,GO:0140096
Q8IWT3,GO:0019899
Q8IWT6,GO:0008509
Q8IWT6,GO:0005216
Q8IWT6,GO:0042802
Q8IWT6,GO:0015267
Q8IWT6,GO:0022857
Q8IWT6,GO:0005515
Q8IWT6,GO:0005488
Q8IWT6,GO:0022803
Q8IWT6,GO:0015075
Q8IWT6,GO:0005215
Q8IWT6,GO:0003674
Q8IWU2,GO:0019208
Q8IWU2,GO:0016740
Q8IWU2,GO:0043168
Q8IWU2,GO:0032559
Q8IWU2,GO:0017076
Q8IWU2,GO:0032555
Q8IWU2,GO:0019903
Q8IWU2,GO:0030234
Q8IWU2,GO:0043167
Q8IWU2,GO:0004674
Q8IWU2,GO:0016301
Q8IWU2,GO:0019902
Q8IWU2,GO:0032553
Q8IWU2,GO:0005515
Q8IWU2,GO:0097367
Q8IWU2,GO:0000166
Q8IWU2,GO:0004672
Q8IWU2,GO:0019899
Q8IWU2,GO:0005488
Q8IWU2,GO:0008092
Q8IWU2,GO:1901265
Q8IWU2,GO:0016772
Q8IWU2,GO:0140678
Q8IWU2,GO:1901363
Q8IWU2,GO:0035639
Q8IWU2,GO:0005524
Q8IWU2,GO:0030554
Q8IWU2,GO:0106310
Q8IWU2,GO:0016773
Q8IWU2,GO:0004857
Q8IWU2,GO:0003824
Q8IWU2,GO:0019888
Q8IWU2,GO:0003674
Q8IWU2,GO:0098772
Q8IWU2,GO:0036094
Q8IWU2,GO:0140096
Q8IWU4,GO:0015291
Q8IWU4,GO:0046914
Q8IWU4,GO:0043169
Q8IWU4,GO:0008270
Q8IWU4,GO:0042803
Q8IWU4,GO:0042802
Q8IWU4,GO:0043167
Q8IWU4,GO:0015078
Q8IWU4,GO:0022857
Q8IWU4,GO:0005515
Q8IWU4,GO:0046873
Q8IWU4,GO:0046872
Q8IWU4,GO:0005488
Q8IWU4,GO:0015075
Q8IWU4,GO:0005215
Q8IWU4,GO:0008324
Q8IWU4,GO:0022804
Q8IWU4,GO:0015297
Q8IWU4,GO:0003674
Q8IWU4,GO:0036094
Q8IWU4,GO:0046983
Q8IWU5,GO:0043169
Q8IWU5,GO:0016788
Q8IWU5,GO:0043167
Q8IWU5,GO:0005515
Q8IWU5,GO:0005509
Q8IWU5,GO:0046872
Q8IWU5,GO:0005488
Q8IWU5,GO:0003824
Q8IWU5,GO:0003674
Q8IWU5,GO:0016787
Q8IWU5,GO:0036094
Q8IWU6,GO:0043169
Q8IWU6,GO:0016788
Q8IWU6,GO:0043167
Q8IWU6,GO:0005509
Q8IWU6,GO:0046872
Q8IWU6,GO:0005488
Q8IWU6,GO:0003824
Q8IWU6,GO:0003674
Q8IWU6,GO:0016787
